name,address
El Santo Nino Jesus Church,"1524 Summit AveSaint Paul, MN 55105"
St Christopher's Episcopal Chr,"2300 Hamline Ave NSaint Paul, MN 55113"
Messiah Episcopal Church,"1631 Ford PkwySaint Paul, MN 55116"
St Clement's Episcopal Church,"901 Portland AveSaint Paul, MN 55104"
Holy Trinity Episcopal Church,"501 Dale St NSaint Paul, MN 55103"
House Of Hope Preschool,"797 Summit AveSaint Paul, MN 55105"
First Church Of Christ Scientist,"2315 Highland PkwySaint Paul, MN 55116"
Umc Fairmount Ave,"1533 Fairmount AveSaint Paul, MN 55105"
Fairmount Av United Methodist Church,"1523 Fairmount AveSaint Paul, MN 55105"
Lumen Christi Catholic Community,"2055 Bohland AveSaint Paul, MN 55116"
Centennial United Methodist Church,"1524 County Road C2 WSaint Paul, MN 55113"
St Peter Claver Church,"375 Oxford St NSaint Paul, MN 55104"
Faith Chinese Fellowship,"843 Hoyt Ave WSaint Paul, MN 55117"
Holy Spirit,"512 Albert St SSaint Paul, MN 55116"
St Thomas More Catholic School,"1079 Summit AveSaint Paul, MN 55105"
Christian Brothers-Hamline,"555 Hamline Ave SSaint Paul, MN 55116"
United Church Of Christ,"900 Summit AveSaint Paul, MN 55105"
St John The Baptist Catholic,"835 2nd Ave NWSaint Paul, MN 55112"
Franciscan Sisters Of St Paul,"1388 Prior Ave SSaint Paul, MN 55116"
Camphor Memorial United Methodist Church,"585 Fuller AveSaint Paul, MN 55103"
St Agnes School,"530 Lafond AveSaint Paul, MN 55103"
St Agnes Youth Ministry,"525 Thomas AveSaint Paul, MN 55103"
Minnesota Catholic Conference,"475 University Ave W Ste ASaint Paul, MN 55103"
Saint Vincents Church Rectory,"651 Virginia StSaint Paul, MN 55103"
St Francis De Sales Convent,"421 Daly StSaint Paul, MN 55102"
Loyola Press,"767 Scheffer AveSaint Paul, MN 55102"
Church of St Bernard,"1160 Woodbridge StSaint Paul, MN 55117"
Saint Bernard Parish,"187 Geranium Ave WSaint Paul, MN 55117"
Saint Bernards Catholic Church High School,"170 Rose Ave WSaint Paul, MN 55117"
Hmong Commuinty United Methodist,"21 Wheelock Pkwy ESaint Paul, MN 55117"
Wheelock United Methodist Church,"21 Wheelock Pkwy ESaint Paul, MN 55117"
Commonbond Communities,"328 Kellogg Blvd WSaint Paul, MN 55102"
Catholic Charities,"328 Kellogg Blvd WSaint Paul, MN 55102"
Open Arms Assembly of God,"1555 Jackson StSaint Paul, MN 55117"
Catholic Charities of St. Paul and Minneapolis,"215 Old 6th St WSaint Paul, MN 55102"
Calvary Chapel,"500 Robert St NSaint Paul, MN 55101"
Zion Lutheran Church,"1697 Lafond AveSaint Paul, MN 55104"
Mount Olive Chinese Christian Church,"1460 Almond AveSaint Paul, MN 55108"
Jehovah Lutheran Church,"1566 Thomas Ave Unit 2Saint Paul, MN 55104"
Rainbow Child Dev Ctr,"1566 Thomas AveSaint Paul, MN 55104"
True Spirit Ministries,"1571 University Ave WSaint Paul, MN 55104"
Immanuel Lutheran Church Elca,"104 Snelling Ave SSaint Paul, MN 55105"
Calvary Evangelical Lutheran,"341 Hamline Ave SSaint Paul, MN 55105"
Gloria Dei Lutheran Church,"700 Snelling Ave SSaint Paul, MN 55116"
Wingspan Of Saint Paul Reformation Church,"100 Oxford St NSaint Paul, MN 55104"
North American Lutheran Church,"2299 Palmer DrSaint Paul, MN 55112"
St Stephanus Lutheran Church,"739 Lafond AveSaint Paul, MN 55104"
Cdc Rainbow,"605 Como AveSaint Paul, MN 55103"
Lutheran Church Of The Redeemer,"285 Dale St NSaint Paul, MN 55103"
Lutheran Church-Resurrection,"910 County Road D WSaint Paul, MN 55126"
St Johns EV Lutheran Church Parsonage,"208 Front AveSaint Paul, MN 55117"
Hmong Central Luthern Church,"301 Fuller AveSaint Paul, MN 55103"
Christ Lutheran Church On Capitol Hill,"105 University Ave WSaint Paul, MN 55103"
Evangelical Lutheran Church In America,"105 University Ave WSaint Paul, MN 55103"
Saint Paul Area Synod Elca,"105 University Ave WSaint Paul, MN 55103"
Lutheran Coalition Office,"105 University Ave WSaint Paul, MN 55103"
North Height Lutheran Church,"2651 Rice StSaint Paul, MN 55113"
Hmong Lutheran Church,"784 Jackson StSaint Paul, MN 55117"
Messiah Lutheran Church LCMS,"2848 County Road H2Saint Paul, MN 55112"
Catholic Defense League,"3499 Lexington Ave N Ste 104Saint Paul, MN 55126"
Respect Life Office,"328 Kellogg Blvd WSaint Paul, MN 55102"
Sanctuary Of The Heart-Unity,"1898 Iglehart AveSaint Paul, MN 55104"
Masjid Attaqwa,"1608 Como AveSaint Paul, MN 55108"
Soul's Mission Energy Healing,"236 Cretin Ave SSaint Paul, MN 55105"
Holyghostant Word Mission,"1849 Marshall AveSaint Paul, MN 55104"
Wellington Management,"1970 Oakcrest AveSaint Paul, MN 55113"
Citylife Church,"1632 Charles AveSaint Paul, MN 55104"
House Of Mercy,"1514 Englewood AveSaint Paul, MN 55104"
Evangelical Mekane Yesus Church Fellowship In Minnesota,"1566 Thomas AveSaint Paul, MN 55104"
Temple Of Aaron Cemetery,"616 Mississippi River Blvd SSaint Paul, MN 55116"
Valley Creek Community Church,"1392 Carling DrSaint Paul, MN 55108"
Saint Paul Area Council of Churches,"1671 Summit AveSaint Paul, MN 55105"
Interfaith Action of Greater Saint Paul,"1671 Summit AveSaint Paul, MN 55105"
Tc Chinese Christia Church,"1752 Terrace DrSaint Paul, MN 55113"
The Space Christ Community Church of Saint Paul,"1404 Concordia AveSaint Paul, MN 55104"
Saint Katherine Ukrainian,"1600 County Road C WSaint Paul, MN 55113"
Sisters of Saint Joseph,"1880 Randolph AveSaint Paul, MN 55105"
St Joseph Provincial House,"1880 Randolph AveSaint Paul, MN 55105"
Substance Church,"3003 Snelling Ave NSaint Paul, MN 55113"
Church of R E,"1336 Lincoln AveSaint Paul, MN 55105"
Saint Paul Strength Room,"482 Snelling Ave SSaint Paul, MN 55116"
Roseville Covenant Church,"2865 Hamline Ave NSaint Paul, MN 55113"
Saint George Greek Orthodox Church,"1111 Summit AveSaint Paul, MN 55105"
Open Heart Assembly Of God,"2043 Itasca AveSaint Paul, MN 55116"
Chabad-Lubavitch-Greater Saint Pl,"1810 Montreal AveSaint Paul, MN 55116"
Victory Celebration Family Church,"3000 Hamline Ave NSaint Paul, MN 55113"
Upper MidWest Kashrut,"2337 Edgcumbe RdSaint Paul, MN 55116"
Lounge Divine,"1092 Osceola AveSaint Paul, MN 55105"
Mikvah Association,"2455 Edgcumbe RdSaint Paul, MN 55116"
Webb Celester Pastor,"663 Como AveSaint Paul, MN 55103"
Summit Ave Assembly Of God,"845 Summit AveSaint Paul, MN 55105"
Gospel Temple,"247 Grotto St NSaint Paul, MN 55104"
St. Albans Church of God in Christ,"678 Aurora AveSaint Paul, MN 55104"
St James-St Paul AME,"624 Central Ave WSaint Paul, MN 55104"
God In Christ St Matthews,"688 Selby AveSaint Paul, MN 55104"
Sisters of Notre Dame,"1850 Mississippi River Blvd SSaint Paul, MN 55116"
Unity Christ Church,"722 Holly AveSaint Paul, MN 55104"
Sisters Of Notre Dame,"525 Thomas AveSaint Paul, MN 55103"
Answer In Jesus,"2722 Highway 694Saint Paul, MN 55112"
Vietnamese Buddhist Association,"475 Minnesota AveSaint Paul, MN 55113"
Gospel Choirs United,"451 Central Ave WSaint Paul, MN 55103"
Immanuel Assembly Of God,"301 Hatch AveSaint Paul, MN 55117"
Jehovah's Witnesses,"270 Wheelock Pkwy WSaint Paul, MN 55117"
The Sanctuary Church,"1030 County Road E W Ste 100Saint Paul, MN 55126"
Christ's Household of Faith,"355 Marshall AveSaint Paul, MN 55102"
St Mary's Romanian Church,"854 Woodbridge StSaint Paul, MN 55117"
Bethany Village,"383 Portland AveSaint Paul, MN 55102"
Bethel Group Inc,"924 Rice St # 8Saint Paul, MN 55117"
Apostolic Faith Temple Church,"305 Goodrich AveSaint Paul, MN 55102"
Citadel Worship & Service Center,"401 7th St WSaint Paul, MN 55102"
Christ's Household Of Faith,"23 Empire DrSaint Paul, MN 55103"
Vibrant Faith Ministries,"2982 Farrington StSaint Paul, MN 55113"
Mount Of Blessings Church,"2455 Long Lake RdSaint Paul, MN 55112"
African Christian Fellowship Of Minnesota,"756 Jackson StSaint Paul, MN 55117"
Cristo El Redentor Lutheran Church,"784 Jackson StSaint Paul, MN 55117"
Saint Paul Arena Co,"175 Kellogg Blvd WSaint Paul, MN 55102"
The Way Seventh-Day Adventist Church,"3920 Victoria St NSaint Paul, MN 55126"
Beth Jacob Congregation,"1179 Victoria CurvSaint Paul, MN 55118"
Spcpa,"16 5th St WSaint Paul, MN 55102"
St Paul Tmo,"55 5th St ESaint Paul, MN 55101"
St Rose Of Lima School,"2072 Hamline Ave NSaint Paul, MN 55113"
St John The Baptist School,"845 2nd Ave NWSaint Paul, MN 55112"
St Pauls Childhood Center,"900 Summit AveSaint Paul, MN 55105"
Catholic Youth Camp,"2233 Hamline Ave NSaint Paul, MN 55113"
Adath Chesed Shel Emes Cemetery,"10500 Hillside Ln WHopkins, MN 55305"
Church Of Saint Mark,"2001 Dayton AveSaint Paul, MN 55104"
Services Luthern Social,"925 Amble RdSaint Paul, MN 55126"
Ambassador Baptist Church,"3720 Lexington Ave NSaint Paul, MN 55126"
Faith Lutheran Church,"499 Charles AveSaint Paul, MN 55103"
St Marys Catholic Church,"261 8th St ESaint Paul, MN 55101"
Cherokee Park UCC,"371 Baker St WSaint Paul, MN 55107"
Central Mission Fellowship,"1632 Charles AveSaint Paul, MN 55104"
St Odilia Catholic School,"3495 Victoria St NSaint Paul, MN 55126"
St Paul Fellowship Church,"868 Sherburne AveSaint Paul, MN 55104"
River Of Life Christian Center,"739 Summit AveSaint Paul, MN 55105"
Saint Mary's Episcopal Church,"1895 Laurel AveSaint Paul, MN 55104"
Falcon Heights United Church Of Christ,"1795 Holton StSaint Paul, MN 55113"
St Louis Church,"506 Cedar StSaint Paul, MN 55101"
Jehovah's Witnesses,"221 Silver Lake Rd NWNew Brighton, MN 55112"
Church Of The Cross,"201 9th Ave NHopkins, MN 55343"
Trinity Christians Chr-St Paul,"540 Hamline Ave NSaint Paul, MN 55104"
New Jerusalem Baptist Church,"1415 Almond AveSaint Paul, MN 55108"
New Birth Baptist Church,"983 Central Ave WSaint Paul, MN 55104"
New Jerusalem Baptist Church,"315 Fisk StSaint Paul, MN 55104"
Salem Baptist Church Bgc,"2351 Rice Creek RdSaint Paul, MN 55112"
Epiphany Episcopal Church,"1636 Van Buren AveSaint Paul, MN 55104"
Mission Church Presbyterian,"1040 Como AveSaint Paul, MN 55103"
North Como Preschool,"965 Larpenteur Ave WSaint Paul, MN 55113"
Edgcumbe Presbyterian Church,"2149 Edgcumbe RdSaint Paul, MN 55116"
Refuge Christian Center,"867 Pierce Butler RteSaint Paul, MN 55104"
Peace Tabernacle AG,"1162 Marshall AveSaint Paul, MN 55104"
Catholic Charities,"1034 Lafond AveSaint Paul, MN 55104"
Celestial Church Of Christ,"883 Front AveSaint Paul, MN 55103"
First Trinity Ch of God In Christ,"981 Marshall AveSaint Paul, MN 55104"
Korean United Methodist Church,"701 8th Ave NWSaint Paul, MN 55112"
Cursillo -Archdiocesian Cursillos for The Deaf,"328 6th St NWSaint Paul, MN 55112"
United Church Of Christ,"1000 Long Lake RdSaint Paul, MN 55112"
Christian Science Church,"1190 Long Lake RdSaint Paul, MN 55112"
Catholic Church of St Andrew Kim,"1850 Mississippi River Blvd SSaint Paul, MN 55116"
St Stanislaus Church,"398 Superior StSaint Paul, MN 55102"
Saint Peter's Church,"1405 Sibley Memorial HwySaint Paul, MN 55120"
Of The Family Church,"1960 Lexington Ave SSaint Paul, MN 55118"
St Paul Hmong Alliance Church,"1770 Mcmenemy StSaint Paul, MN 55117"
St Jerome Catholic School,"380 Roselawn Ave ESaint Paul, MN 55117"
St Michael's Lutheran Church,"1660 County Road B WSaint Paul, MN 55113"
Roseville Lutheran Church,"1215 Roselawn Ave WSaint Paul, MN 55113"
Roseville Lutheran Child Care,"1200 Ryan Ave WSaint Paul, MN 55113"
Emmaus Lutheran Church,"1074 Idaho Ave WSaint Paul, MN 55117"
Advent Lutheran Church Augustana Synod,"3000 Hamline Ave NSaint Paul, MN 55113"
Armourbearer Ministries,"761 Fuller AveSaint Paul, MN 55104"
St Luke Lutheran Church Elca,"1807 Field AveSaint Paul, MN 55116"
King Of Kings Lutheran Church,"2330 Dale St NSaint Paul, MN 55113"
St. Mark Evangelical Lutheran Church ELCA,"930 Randolph AveSaint Paul, MN 55102"
The Lutheran Church of The Resurrection,"3115 Victoria St NSaint Paul, MN 55113"
Atonement Lutheran Church,"1980 Silver Lake Rd NWSaint Paul, MN 55112"
St Luke Lutheran Church ELCA,"3115 21st Ln NWSaint Paul, MN 55112"
St John's EV Lutheran Church,"200 Front AveSaint Paul, MN 55117"
North Heights Lutheran Church,"2701 Rice StSaint Paul, MN 55113"
Lutheran Renewal,"2700 Rice St Ste 101Saint Paul, MN 55113"
Shepherd Of The Hills Church,"3920 Victoria St NSaint Paul, MN 55126"
Bethlehem Baptist Church,"5151 Program AveSaint Paul, MN 55112"
Sandcastle Child Care,"749 Juno AveSaint Paul, MN 55102"
Holy Family Maronite Church,"1960 Lexington Ave SSaint Paul, MN 55118"
Armenian Church St Sahag,"203 Howell St NSaint Paul, MN 55104"
Substance Church,"2776 Cleveland Ave NSaint Paul, MN 55113"
Bush Memorial Library,"1536 Hewitt AveSaint Paul, MN 55104"
Seventh-Day Adventist Church,"1935 Princeton AveSaint Paul, MN 55105"
Twin Cities Friends Meeting,"1725 Grand AveSaint Paul, MN 55105"
Christ Temple Apostolic Church,"2651 Hamline Ave NSaint Paul, MN 55113"
Loyola,"389 Oxford St NSaint Paul, MN 55104"
Wingspan Ministry,"100 Oxford St NSaint Paul, MN 55104"
Emmanuel Covenant Church,"550 Main StSaint Paul, MN 55112"
Adath Israel Orthodox Synagogue,"2337 Edgcumbe RdSaint Paul, MN 55116"
Congregation Bais Menachem,"2575 7th St WSaint Paul, MN 55116"
Baha'i Faith,"4 Pine Tree DrSaint Paul, MN 55112"
Bibleway Church International,"385 University Ave WSaint Paul, MN 55103"
Union Gospel Mission,"375 Saint Anthony AveSaint Paul, MN 55103"
Berean Cogic Church,"441 Rice StSaint Paul, MN 55103"
Seventh-Day Adventist Church,"80 Leech StSaint Paul, MN 55102"
St. Katherine Ukrainian Orthodox Church,"1600 Highway 96 WSaint Paul, MN 55112"
Alliance Of Renewal Churches,"2700 Rice StSaint Paul, MN 55113"
Christian Science Reading Room,"56 6th St E Ste 307Saint Paul, MN 55101"
Unitarian Universalist Flwshp,"1212 Highway 96 WSaint Paul, MN 55112"
Church Of Scientology St Paul,"332 Minnesota St Ste N201Saint Paul, MN 55101"
RCCG Restoration Chapel,"1535 Como AveSaint Paul, MN 55108"
Catholic Charities,"438 Main StreetSaint Paul, MN 55102"
Prairie Lutheran Church,"11000 Blossom RdEden Prairie, MN 55347"
Hazel Park Congregational Church,"1831 Minnehaha Ave ESaint Paul, MN 55119"
First Covenant Church,"1280 Arcade StSaint Paul, MN 55106"
Clouds In Water Zen Center,"308 Prince St Ste 120Saint Paul, MN 55101"
The Catholic Cemeteries,"2105 Lexington Ave SSaint Paul, MN 55120"
Woodland Hills Church,"1740 Van Dyke StSaint Paul, MN 55109"
Minnetonka United Methodist,"17611 Lake Street ExtMinnetonka, MN 55345"
St Luke Presbyterian Church,"3121 Groveland School RdWayzata, MN 55391"
Sharei Chesed Congregation,"1712 Hopkins XrdHopkins, MN 55305"
Victory Baptist Church,"13560 63rd Ave NMaple Grove, MN 55311"
Elm Creek Community Church,"9717 Revere Ln NMaple Grove, MN 55369"
St Paul Believers Fellowship,"580 Humboldt AveSaint Paul, MN 55107"
River Of Life Church,"4294 Hodgson RdSaint Paul, MN 55126"
Faith Alliance Church,"520 Howard St NSaint Paul, MN 55119"
Redeemer Bible Church,"16031 Woodland CurvMinnetonka, MN 55345"
Incarnation Lutheran Church,"4880 Hodgson RdSaint Paul, MN 55126"
Wooddale Church,"6630 Shady Oak RdEden Prairie, MN 55344"
Gethsemane School,"2410 Stillwater Rd ESaint Paul, MN 55119"
Southside Baptist Church,"5495 S Robert TrlInver Grove Heights, MN 55077"
Church Of Saint Joseph The Worker,"7180 Hemlock Ln NMaple Grove, MN 55369"
St. Paul's Lutheran Church,"13207 Lake Street ExtHopkins, MN 55305"
Shepherd Of The Grove Lutheran Church,"11875 W Eagle Lake DrMaple Grove, MN 55369"
Minnetonka Lutheran Church,"16023 Minnetonka BlvdMinnetonka, MN 55345"
St Paul's Lutheran Church,"710 Broadway St EOsseo, MN 55369"
Grace Lutheran Nursery,"18360 Minnetonka BlvdWayzata, MN 55391"
Jehovah's Witnesses,"13001 Lake Street ExtHopkins, MN 55305"
New Life Community,"6900 W Fish Lake RdMaple Grove, MN 55311"
Hope Christian Church,"4911 Hodgson RdSaint Paul, MN 55126"
Bethel Baptist Church SBC,"2100 Delaware AveSaint Paul, MN 55118"
St John The Evangelist,"380 Little Canada Rd ESaint Paul, MN 55117"
Lake Vadnais Church,"208 Twin Lake BlvdSaint Paul, MN 55127"
Central Park United Methodist,"253 State StSaint Paul, MN 55107"
Peace United Methodist Church,"5050 Hodgson RdSaint Paul, MN 55126"
Cross of Glory Lutheran Church,"5472 Adams StSaint Paul, MN 55112"
Salem Lutheran Church,"11 Bernard St WSaint Paul, MN 55118"
St Stephen's Lutheran Church,"1575 Charlton StSaint Paul, MN 55118"
Our Saviour's Lutheran Church,"674 Johnson PkwySaint Paul, MN 55106"
Amazing Grace Lutheran Church,"7160 S Robert TrlInver Grove Heights, MN 55077"
Union Gospel Mission,"580 Highway 96 WSaint Paul, MN 55126"
Ethiopian Evangelical Church,"770 7th St ESaint Paul, MN 55106"
Emmanuel Covenant Church,"513 Tanglewood DrSaint Paul, MN 55126"
Rice Creek Covenant Church,"125 Ash StSaint Paul, MN 55126"
Shepherd's Care,"11875 W Eagle Lake DrMaple Grove, MN 55369"
LIFE Counseling LLC,"1664 Cliff Rd EBurnsville, MN 55337"
Westwood Community Church | Minnetonka,"3510 Williston RdMinnetonka, MN 55345"
Immaculate Heart of Mary Catholic School,"13505 Excelsior BlvdMinnetonka, MN 55345"
Seed Of Faith All Nations Church,"798 7th St ESaint Paul, MN 55106"
First Lutheran Church,"463 Maria AveSaint Paul, MN 55106"
Ridgewood Church,"4420 County Road 101Minnetonka, MN 55345"
St Bartholomew Of Wayzata,"630 Wayzata Blvd EWayzata, MN 55391"
Fairview Evangelical Lutheran,"4215 Fairview AveHopkins, MN 55343"
Zion Lutheran Church,"5th North StMinnetonka, MN 55345"
Grace Free Lutheran Church,"15655 Bass Lake RdMaple Grove, MN 55311"
Grace Apostolic Church,"4215 Fairview AveMinnetonka, MN 55343"
West Oaks Community Church,"11901 Excelsior BlvdHopkins, MN 55343"
River Valley Church,"10801 Red Circle DrHopkins, MN 55343"
Minnetonka Congregation,"13001 Lake Street ExtHopkins, MN 55305"
Bet Shalom Reform Congregation,"13613 Orchard RdHopkins, MN 55305"
Christian Family Church,"3510 Williston RdMinnetonka, MN 55345"
River Valley Church Edina Campus,"9675 W 76th StEden Prairie, MN 55344"
Harvest Bible Chapel,"6240 Quinwood Ln NMaple Grove, MN 55369"
Unlock Church,"6777 Hemlock Ln NMaple Grove, MN 55369"
Unitarian Universalist Church Of Minnetonka,"2030 Wayzata Blvd EWayzata, MN 55391"
Northwest Christian Fellowship,"6570 Chesshire Ln NMaple Grove, MN 55311"
Unitarian Universalist Church,"605 Rice St EWayzata, MN 55391"
Archdiocese Of Saint Paul,"18325 Minnetonka BlvdWayzata, MN 55391"
Filipino American Christian Church,"7687 Long Lake RdSaint Paul, MN 55112"
Primera Iglesia Bautista de Renovacion,"1437 Payne AveSaint Paul, MN 55130"
Riverview Baptist Church,"14 Moreland Ave ESaint Paul, MN 55118"
Lake Phalen Community Church,"1717 English StSaint Paul, MN 55109"
Hayden Heights Baptist Church,"1845 Hyacinth Ave ESaint Paul, MN 55119"
Arlington Hills Presbyterian Church,"877 Ohio StSaint Paul, MN 55107"
Grace Place,"1545 Dieter StSaint Paul, MN 55106"
Hmong Community United Methodist Church,"215 George St WSaint Paul, MN 55107"
Contender For The Faith Church,"580 Case AveSaint Paul, MN 55130"
Payne Avenue Evangelical Free Church,"1100 Payne AveSaint Paul, MN 55130"
St Joseph's Catholic Church,"1154 Seminole AveSaint Paul, MN 55118"
Twin Cities Grace Fellowship,"208 Twin Lake BlvdSaint Paul, MN 55127"
St Paul's United Methodist Church,"700 Wesley LnSaint Paul, MN 55118"
Sacred Heart Church,"840 6th St ESaint Paul, MN 55106"
St Casimir,"934 Geranium Ave ESaint Paul, MN 55106"
St John's Catholic Church,"977 5th St ESaint Paul, MN 55106"
Church Of Christ,"Po Box 21245Saint Paul, MN 55121"
Gateway Christian Church,"5300 S Robert Trl Ste 200Inver Grove Heights, MN 55077"
Blessed Sacrament Church,"2119 Stillwater Ave ESaint Paul, MN 55119"
East Immanuel Lutheran Church,"1173 Payne AveSaint Paul, MN 55130"
New Life Lutheran Church,"180 County Road F WSaint Paul, MN 55126"
St John Evan Lutheran Church,"755 Margaret StSaint Paul, MN 55106"
Gustavus Adolphus Lutheran Church,"1669 Arcade StSaint Paul, MN 55106"
Bethlehem Lutheran Church,"655 Forest StSaint Paul, MN 55106"
Cross Lutheran Church,"1945 Prosperity RdSaint Paul, MN 55109"
Pre School,"2280 Stillwater Ave ESaint Paul, MN 55119"
Igh Apostolic Church,"215 George St WSaint Paul, MN 55107"
St Paul Madina Academy,"115 Wabasha St SSaint Paul, MN 55107"
First Church of The Nazarene-St Paul,"540 Wheelock Pkwy ESaint Paul, MN 55130"
In The Word Church,"5394 Edgewood DrSaint Paul, MN 55112"
North Heights Urban Outreach,"1173 Payne AveSaint Paul, MN 55130"
Jehovah's Witnesses,"959 Payne AveSaint Paul, MN 55130"
Union Gospel Mission,"899 Payne AveSaint Paul, MN 55130"
Taller Del Maestro,"1014 Payne AveSaint Paul, MN 55130"
Emmanuel Covenant Church,"4600 Victoria St NSaint Paul, MN 55126"
Hmong Outreach Explorer-MN,"287 Maple StSaint Paul, MN 55106"
Grace Community Ucc,"986 Forest StSaint Paul, MN 55106"
Holy Trinity Church,"956 Forest StSaint Paul, MN 55106"
Upper Midwest Merkos-Lubavitch House,"400 Marie Ave WSaint Paul, MN 55118"
Amazing Grace Assembly Of God,"1237 Earl StSaint Paul, MN 55106"
Redeemed Christian Church of God,"815 Frank StSaint Paul, MN 55106"
St John's Outreach Ministries,"1154 7th St ESaint Paul, MN 55106"
Chabad Lubavitch Education,"270 Sherwood CtSaint Paul, MN 55118"
River Valley Church-Eagan,"875 Blue Gentian RdSaint Paul, MN 55121"
Net Ministries Inc,"110 Crusader Ave WSaint Paul, MN 55118"
Saint Pauls Outreach,"110 Crusader Ave WSaint Paul, MN 55118"
Manantial De Vida Eterna,"1390 Larpenteur Ave ESaint Paul, MN 55109"
Oak Hills Church,"1570 Yankee Doodle RdSaint Paul, MN 55121"
Maplewood Hispanic Seventh-Day Adventist Church,"1945 Prosperity RdSaint Paul, MN 55109"
Sonlight Nazarene Church,"3860 Flowerfield RdCircle Pines, MN 55014"
Advantage Management Corp,"800 Lone Oak RdSaint Paul, MN 55121"
South Oaks Community Church,"3345 Lexington Ave SSaint Paul, MN 55121"
South Oaks Community Church,"1121 Town Centre Dr Ste 101Saint Paul, MN 55123"
New Beginnings Assembly Of God,"1980 Stillwater Ave ESaint Paul, MN 55119"
Breakthrough Saint Paul,"2051 Larpenteur Ave ESaint Paul, MN 55109"
St Therese Elementary School,"18323 Minnetonka BlvdWayzata, MN 55391"
St. Joseph's School,"1138 Seminole AveSaint Paul, MN 55118"
World Wide Village,"616 Sims AveSaint Paul, MN 55130"
Arlington Hills Lutheran Church,"1115 Greenbrier StSaint Paul, MN 55106"
Comunidades Latinas Unidas En,"797 7th St ESaint Paul, MN 55106"
Convent of The Visitation School,"2455 Visitation DrSaint Paul, MN 55120"
Notre Dame Academy,"13505 Excelsior BlvdMinnetonka, MN 55345"
Duffey Black Counseling/Care,"2000 Blackberry LnWayzata, MN 55391"
Crown Of Life Lutheran Church,"115 Crusader Ave WSaint Paul, MN 55118"
Archdiocese-St Paul Cemeteries,"2105 Lexington Ave SSaint Paul, MN 55120"
Sisters of Notre Dame,"1178 Maryland Ave ESaint Paul, MN 55106"
Good Shepherd Presbyterian Church,"15321 Wayzata BlvdWayzata, MN 55391"
Atonement Lutheran Church,"601 E 98th StBloomington, MN 55420"
Saint John's Church Of Little Canada,"2621 Mcmenemy StSaint Paul, MN 55117"
Sunrise United Methodist Church,"7687 Long Lake RdSaint Paul, MN 55112"
Mendota Heights United Church,"680 Highway 110Saint Paul, MN 55118"
Church Of Acts,"1000 Reaney AveSaint Paul, MN 55106"
Augustana Lutheran Church,"1400 Robert St SSaint Paul, MN 55118"
The Church Of St Therese Of Deephaven,"18323 Minnetonka BlvdWayzata, MN 55391"
St Matthew's Catholic Church,"490 Hall AveSaint Paul, MN 55107"
St Matthew's Catholic Church,"497 Humboldt AveSaint Paul, MN 55107"
Iglesia Ni Cristo Church of Christ,"59 Congress St ESaint Paul, MN 55107"
Saint David's Episcopal Church,"13000 Saint Davids RdHopkins, MN 55305"
Faith Presbyterian Church,"12007 Excelsior BlvdHopkins, MN 55343"
Sacred Heart,"6018 Blue Circle DrHopkins, MN 55343"
Osseo United Methodist Church,"16 2nd Ave SEOsseo, MN 55369"
Cross Of Glory Baptist Church,"4600 Shady Oak Rd SHopkins, MN 55343"
Oak Knoll Lutheran Church,"600 Hopkins XrdHopkins, MN 55305"
The Gathering Place,"9957 Valley View RdEden Prairie, MN 55344"
Seventh Day Aventists Churches,"3500 Williston RdMinnetonka, MN 55345"
Jehovah's Witnesses,"11525 73rd Ave NMaple Grove, MN 55369"
Church of The Nazarene,"224 1st Ave NWOsseo, MN 55369"
The Holy Christian Church,"125 Stevens St WSaint Paul, MN 55107"
New Hope Baptist Church,"711 Bradley StSaint Paul, MN 55130"
True Spirit Ministries,"1114 Payne AveSaint Paul, MN 55130"
Russian Baptist Church,"5 Ash StSaint Paul, MN 55126"
Saint Anne's Episcopal Church,"2035 Charlton RdSaint Paul, MN 55118"
Holy Apostles Episcopal Church,"2200 Minnehaha Ave ESaint Paul, MN 55119"
St Patrick's Of St Paul,"1095 Desoto StSaint Paul, MN 55130"
Immaculate Heart Of Mary Church,"875 Manomin AveSaint Paul, MN 55107"
Old Catholic Church of The Good Shepard,"1115 Greenbrier StSaint Paul, MN 55106"
Lapuerta Abierta Umc,"690 Livingston AveSaint Paul, MN 55107"
Spirit Of Hope Catholic Community,"2035 Charlton RdSaint Paul, MN 55118"
Presentation Of The Bvm,"1725 Kennard StSaint Paul, MN 55109"
The Beloved,"1965 Sherwood AveSaint Paul, MN 55119"
St Thomas The Apostle Church,"2119 Stillwater Ave ESaint Paul, MN 55119"
Lutheran Residence One,"935 Amble RdSaint Paul, MN 55126"
Abiding Savior Lutheran Church,"8211 Red Oak DrSaint Paul, MN 55112"
Lutheran Orient Mission Society,"1575 Charlton StSaint Paul, MN 55118"
Eastside Lutheran Comm,"1212 Earl StSaint Paul, MN 55106"
Lutheran Brotherhood,"1551 Livingston AveSaint Paul, MN 55118"
Our Redeemer Lutheran Church,"1390 Larpenteur Ave ESaint Paul, MN 55109"
Divinity Lutheran Church,"1655 Cottage Ave ESaint Paul, MN 55106"
Hope Lutheran Church,"1340 Hazel St NSaint Paul, MN 55119"
Eastern Heights Lutheran Church,"616 Ruth St NSaint Paul, MN 55119"
Lutheran Church Eastern Heights,"2037 5th St ESaint Paul, MN 55119"
